Line;File;Data;Hora;NofClx;medianKHz;avSPL;TrDur_us;midpointICI
215;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:47:00;17;117;40;421052;4856
216;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:47:00;23;116;105;349206;3014
217;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:47:00;9;113;73;125000;3013
218;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:47:00;38;111;69;787234;4150
219;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:47:00;9;110;109;48780;1237
220;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:47:00;9;61;170;170212;4224
221;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:47:00;9;113;73;40201;971
222;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:47:00;35;110;42;293103;1728
223;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:47:00;16;116;54;102040;1358
224;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:47:00;9;62;69;347826;8870
225;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:47:00;12;98;109;379310;6377
226;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:47:00;52;113;89;637500;2562
227;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:47:00;22;93;50;437500;3724
228;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:47:00;10;114;125;195652;4168
229;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:47:00;25;114;125;470588;3830
230;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:47:00;48;111;219;1119047;4155
231;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:47:00;24;87;85;534883;4658
232;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:47:00;19;119;105;264705;2427
233;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:47:00;9;117;69;150943;3757
234;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:47:00;21;108;34;370370;3201
235;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:47:00;36;100;235;192307;980
236;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:47:00;29;100;162;491228;3314
237;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:47:00;51;103;162;909090;3942
238;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:47:00;23;107;260;468085;3547
239;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:47:00;18;108;235;369565;3474
240;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:47:00;38;103;292;880952;4204
241;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:47:00;22;102;195;583333;5722
242;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:47:00;18;108;251;531250;5765
243;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:47:00;9;111;73;363636;8842
244;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:47:00;18;114;260;548387;5637
245;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:47:00;11;103;44;175438;3456
246;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:47:00;9;118;85;135593;3359
247;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:47:00;48;114;154;1382352;6608
248;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:47:00;35;113;130;485714;2246
249;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:47:00;15;118;69;274509;3745
250;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:47:00;8;110;105;368421;10452
251;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:47:00;23;109;195;338461;2723
252;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:47:00;14;89;46;325000;4056
253;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:48:00;14;107;93;232142;3478
254;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:48:00;22;115;93;420000;4183
255;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:48:00;15;110;109;318181;4159
256;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:49:00;15;117;93;636363;8145
257;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:49:00;10;103;58;272727;6380
258;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:49:00;49;106;203;1371428;4831
259;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:49:00;8;68;58;218750;6098
260;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:49:00;9;48;85;347826;8181
261;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:49:00;66;104;308;1625000;4267
262;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:49:00;14;112;97;254901;4228
263;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:49:00;19;108;146;720000;5958
264;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:49:00;11;69;65;416666;7558
265;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:49:00;17;114;357;695652;7299
266;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:49:00;14;121;308;448275;7177
267;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:49:00;9;93;276;307692;7041
268;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:49:00;37;110;325;1333333;10493
269;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:49:00;86;100;251;1545454;5972
270;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:49:00;8;111;125;152173;4058
271;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:49:00;10;115;65;300000;6615
272;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:49:00;29;114;373;651162;4196
273;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:49:00;11;111;85;135135;2721
274;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:49:00;10;108;85;176470;3934
275;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:49:00;8;113;219;166666;4502
276;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:49:00;85;115;357;2625000;5369
277;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:49:00;34;107;65;1031250;6556
278;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:49:00;25;97;260;800000;5471
279;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:49:00;48;121;105;1958333;6885
280;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:49:00;10;109;170;391304;7402
281;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:49:00;17;107;42;410256;5314
282;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:49:00;25;103;42;800000;7093
283;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:49:00;19;111;219;1058823;9056
284;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:50:00;26;108;42;595238;4003
285;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:50:00;32;121;97;1068965;6648
286;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:50:00;44;99;130;977272;3852
287;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:50:00;18;100;251;1062500;12633
288;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:51:00;26;113;276;1136363;7014
289;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:51:00;12;117;31;379310;6286
290;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:51:00;21;108;121;416666;4002
291;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:51:00;14;107;203;325000;4719
292;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:51:00;12;111;52;87301;3141
293;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:51:00;11;113;54;81967;1525
294;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:51:00;14;107;85;325000;4622
295;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:51:00;26;63;58;757575;5869
296;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:52:00;15;115;44;117647;1434
297;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:52:00;25;114;62;93023;702
298;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:52:00;21;105;60;101522;980
299;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:53:00;28;125;373;843750;5472
300;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:53:00;17;104;58;140350;1680
301;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:53:00;5;105;26;108108;5527
302;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:53:00;71;109;154;299145;800
303;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:53:00;7;110;27;74074;2392
304;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:54:00;10;115;54;500000;10897
305;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:54:00;9;114;44;363636;11004
306;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:55:00;8;62;138;155555;4409
307;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:55:00;19;125;44;409090;5136
308;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:55:00;17;93;44;280701;3382
309;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:55:00;63;56;38;805194;1827
310;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:55:00;21;103;170;588235;6672
311;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:55:00;11;99;186;400000;7063
312;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:55:00;11;103;178;454545;9029
313;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:55:00;18;108;50;81339;979
314;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:55:00;24;110;69;113300;975
315;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:57:00;22;95;89;617647;5874
316;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:57:00;10;120;46;60000;1327
317;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:57:00;26;110;162;219298;1694
318;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:58:00;8;108;34;280000;7891
319;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:58:00;9;118;40;112676;2730
320;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:58:00;13;87;73;292682;5016
321;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:58:00;12;103;32;117021;2171
322;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:58:00;8;111;203;155555;4418
323;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:59:00;13;101;93;315789;5580
324;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:59:00;14;107;117;342105;5078
325;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:59:00;56;111;81;429687;1245
326;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:59:00;10;108;34;87378;1936
327;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;17:59:00;13;111;58;255319;5084
328;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:00:00;20;107;154;633333;7712
329;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:00:00;8;87;65;194444;5628
330;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:00:00;12;101;146;314285;5911
331;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:00:00;11;103;105;243902;4880
332;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:00:00;18;111;138;361702;3862
333;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:01:00;9;103;109;228571;6166
334;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:01:00;21;111;138;540540;5470
335;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:01:00;40;109;121;812500;3733
336;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:01:00;48;113;89;959183;4007
337;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:01:00;8;108;146;137254;3922
338;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:01:00;137;91;93;1062500;1716
339;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:01:00;35;108;56;259541;1514
340;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:01:00;35;100;60;295652;1837
341;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:01:00;9;111;56;65573;1657
342;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:01:00;10;91;52;74380;1333
343;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:01:00;33;110;138;333333;2124
344;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:01:00;10;103;69;96774;2123
345;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:01:00;8;101;52;75268;2163
346;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:01:00;89;105;97;888888;2653
347;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:01:00;9;101;85;98765;1858
348;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:01:00;41;80;109;439560;2104
349;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:01:00;18;75;69;160377;1859
350;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:01:00;27;62;97;295454;2238
351;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:01:00;18;96;101;215189;2390
352;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:02:00;28;111;162;321428;2345
353;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:02:00;18;111;117;170000;2045
354;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:04:00;39;95;121;314049;1267
355;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:04:00;17;107;243;275862;3944
356;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:04:00;10;98;117;140625;2909
357;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:04:00;38;104;243;430232;2304
358;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:04:00;9;89;89;235294;5880
359;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:04:00;58;105;186;1295454;4326
360;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:04:00;18;47;36;157407;1620
361;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:04:00;12;100;36;220000;4037
362;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:04:00;38;100;121;1027777;4177
363;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:04:00;9;104;101;320000;11146
364;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:05:00;28;95;178;771428;5099
365;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:05:00;41;100;105;800000;4173
366;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:05:00;30;115;89;580000;3639
367;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:05:00;17;101;162;347826;4433
368;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:05:00;9;104;109;285714;7073
369;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:05:00;9;113;65;216216;5035
370;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:05:00;11;113;69;526315;11262
371;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:05:00;9;111;89;235294;5281
372;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:05:00;21;108;113;408163;4033
373;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:06:00;10;113;117;346153;8081
374;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:06:00;15;110;146;311111;4400
375;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:07:00;8;113;38;127272;2475
376;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:07:00;8;113;93;140000;4003
377;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:07:00;24;116;44;223300;1577
378;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:07:00;12;114;69;157142;3011
379;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:07:00;12;112;77;180327;3373
380;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:07:00;71;113;138;1186440;3413
381;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:07:00;18;114;56;229729;2735
382;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:07:00;14;114;38;209677;3160
383;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:09:00;92;113;97;659420;1425
384;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:09:00;72;109;113;986111;3379
385;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:12:00;14;110;89;406250;6990
386;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:12:00;19;108;154;450000;5391
387;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:12:00;16;103;101;441176;5892
388;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:12:00;43;73;117;552631;2832
389;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:12:00;10;110;105;290322;6143
390;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:12:00;31;125;170;405405;2754
391;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:12:00;13;100;146;545454;9175
392;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:12:00;10;67;54;187500;4166
393;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:12:00;8;105;93;159090;4403
394;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:13:00;11;62;40;185185;3531
395;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:13:00;11;109;113;370370;7276
396;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:13:00;9;114;48;666666;15490
397;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:13:00;31;75;121;1071428;7299
398;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:13:00;27;104;58;481481;3119
399;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:13:00;14;71;40;333333;5094
400;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:13:00;10;121;44;225000;4444
401;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:13:00;9;89;77;156862;3842
402;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:13:00;37;103;170;900000;5236
403;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:13:00;18;110;105;369565;4184
404;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:13:00;9;98;32;47337;1316
405;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:14:00;8;121;21;61946;1401
406;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:14:00;18;119;29;86734;999
407;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:14:00;15;109;34;101449;1489
408;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:14:00;7;59;56;146341;4645
409;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:17:00;9;119;30;78431;1977
410;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:17:00;16;113;50;150000;2001
411;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:17:00;9;116;56;88888;2168
412;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:17:00;37;113;77;486486;2886
413;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:17:00;11;114;34;102040;2059
414;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:17:00;9;114;65;115942;2911
415;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:17:00;24;115;77;333333;3417
416;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:18:00;5;113;93;166666;7331
417;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:18:00;19;111;69;153846;2871
418;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:18:00;7;116;30;53097;1331
419;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:18:00;10;112;65;195652;4368
420;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:19:00;10;118;40;130434;2846
421;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:19:00;7;103;56;285714;8546
422;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:20:00;88;119;58;935483;1897
423;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:20:00;14;63;48;141304;2084
424;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:24:00;31;106;125;1034482;7091
425;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:24:00;20;107;105;452380;5209
426;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:24:00;12;114;69;314285;5163
427;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:25:00;12;111;81;333333;5903
428;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;04/08/2024;18:25:00;8;113;56;225806;6302
